date,home_team,away_team,tournament,city,country,neutral,year,month,day,result,home_points,away_points,home_capital,away_capital,home_comb,away_comb,stadium_comb,home_lat,home_lon,away_lat,away_lon,stadium_lat,stadium_lon,home_stadium_distance_km,away_stadium_distance_km,home_fix_1,home_fix_2,home_shots_1,home_shots_2,home_shots_against_1,home_shots_against_2,home_scored_1,home_scored_2,home_conceded_1,home_conceded_2,home_relative_shots_1,home_relative_shots_2,home_relative_goals_1,home_relative_goals_2,away_fix_1,away_fix_2,away_shots_1,away_shots_2,away_shots_against_1,away_shots_against_2,away_scored_1,away_scored_2,away_conceded_1,away_conceded_2,away_relative_shots_1,away_relative_shots_2,away_relative_goals_1,away_relative_goals_2,home_ranking,away_ranking,home_temperature_max,home_temperature_min,home_precipitation,home_wind_speed,away_temperature_max,away_temperature_min,away_precipitation,away_wind_speed,stadium_temperature_max,stadium_temperature_min,stadium_precipitation,stadium_wind_speed,home_stadium_temp_max,home_stadium_temp_min,home_stadium_temp_avg,away_stadium_temp_max,away_stadium_temp_min,away_stadium_temp_avg
2022-11-24,Portugal,Ghana,FWC,Doha,Qatar,True,2022,11,24,1,1676.56,1393.0,Lisbon,Accra,"Lisbon, Portugal","Accra, Ghana","Doha, Qatar",38.7077507,-9.1365919,5.5571096,-0.2012376,25.3108807,51.5081812,5802.21826729517,5916.292207278306,7.236,6.945,9,9,1,8,4,0,0,1,0.9,0.5294,1.0,0.0,7.055,6.455,6,3,4,16,2,0,0,3,0.6,0.1579,1.0,0.0,7,65,18.0,15.1,10.5,24.3,30.7,23.6,0.2,13.9,28.6,16.5,0.0,14.0,10.600000000000001,1.4000000000000004,6.000000000000001,2.099999999999998,7.100000000000001,4.6
2022-11-24,Brazil,Serbia,FWC,Lusail,Qatar,True,2022,11,24,1,1841.3,1563.62,Brasília,Belgrade,"Brasília, Brazil","Belgrade, Serbia","Lusail, Qatar",-15.7939869,-47.8828,44.8153318,20.4456588,25.4228888,51.5197163,11675.501356980203,3518.604251710061,7.218,7.427,14,16,6,3,5,3,1,0,0.7,0.8421,0.8333,1.0,7.3,7.245,7,14,8,8,2,4,0,1,0.4667,0.6364,1.0,0.8,5,40,24.8,17.9,26.9,14.5,8.2,4.4,2.3,18.0,28.1,15.4,0.0,11.6,3.3000000000000007,2.4999999999999982,2.8999999999999995,19.900000000000002,11.0,15.450000000000001
2022-11-24,Uruguay,South Korea,FWC,Al Rayyan,Qatar,True,2022,11,24,0,1638.71,1530.3,Montevideo,Seoul,"Montevideo, Uruguay","Seoul, South Korea","Al Rayyan, Qatar",-34.9058916,-56.1913095,37.5666791,126.9782914,25.0819602,51.158416,13082.089771641624,7145.170096443657,7.109,7.164,4,12,10,11,2,2,0,0,0.2857,0.5217,1.0,1.0,7.218,7.127,13,8,3,5,1,1,0,0,0.8125,0.6154,1.0,1.0,20,32,29.1,18.7,0.0,30.0,12.9,3.2,0.0,8.9,27.9,17.6,0.0,10.5,1.2000000000000028,1.0999999999999979,1.1500000000000004,14.999999999999998,14.400000000000002,14.7
2022-11-25,Netherlands,Ecuador,FWC,Al Rayyan,Qatar,True,2022,11,25,0,1694.51,1464.39,Amsterdam,Quito,"Amsterdam, Netherlands","Quito, Ecuador","Al Rayyan, Qatar",52.3730796,4.8924534,-0.2201641,-78.5123274,25.0819602,51.158416,4904.8515680618775,13947.917401662267,7.145,7.082,8,11,11,8,2,1,0,0,0.4211,0.5789,1.0,1.0,7.182,6.818,5,5,4,2,2,0,0,0,0.5556,0.7143,1.0,0.5,9,25,11.5,6.5,8.6,22.0,18.6,6.7,1.2,10.8,31.2,16.8,0.0,14.5,19.7,10.3,15.0,12.599999999999998,10.100000000000001,11.35
2022-11-25,Wales,Iran,FWC,Al Rayyan,Qatar,True,2022,11,25,2,1569.82,1564.61,Cardiff,Tehran,"Cardiff, Wales","Tehran, Iran","Al Rayyan, Qatar",51.4816546,-3.1791934,35.6892523,51.3896004,25.0819602,51.158416,5410.846573193036,1179.6842993164294,6.955,6.745,4,12,4,5,1,0,1,1,0.5,0.7059,0.5,0.0,6.345,6.973,5,8,10,3,2,2,6,0,0.3333,0.7273,0.25,1.0,38,22,12.4,5.4,2.9,29.1,18.5,6.5,0.0,14.8,31.2,16.8,0.0,14.5,18.799999999999997,11.4,15.099999999999998,12.7,10.3,11.5
2022-11-25,Qatar,Senegal,FWC,Doha,Qatar,False,2022,11,25,2,1439.89,1584.38,Doha,Dakar,"Doha, Qatar","Dakar, Senegal","Doha, Qatar",25.3108807,51.5081812,14.693425,-17.447938,25.3108807,51.5081812,0.0,7228.943425186964,6.418,6.891,4,10,5,9,0,2,2,2,0.4444,0.5263,0.0,0.5,6.909,7.218,11,13,8,2,0,1,2,0,0.5789,0.8667,0.0,1.0,59,18,29.1,18.3,0.0,16.3,29.3,25.1,0.0,23.5,29.1,18.3,0.0,16.3,0.0,0.0,0.0,0.1999999999999993,6.800000000000001,3.5
2022-11-26,Poland,Saudi Arabia,FWC,Al Rayyan,Qatar,True,2022,11,26,1,1548.59,1437.78,Warsaw,Riyadh,"Warsaw, Poland","Riyadh, Saudi Arabia","Al Rayyan, Qatar",52.2319581,21.0067249,24.638916,46.7160104,25.0819602,51.158416,3940.325726644451,450.87650334859546,6.982,6.918,6,7,10,8,0,1,0,0,0.375,0.4667,0.5,1.0,6.836,6.736,2,12,12,3,2,0,1,1,0.1429,0.8,0.6667,0.0,36,58,1.4,-0.4,0.3,8.7,29.7,16.9,0.0,19.9,31.0,17.9,0.0,12.5,29.6,18.299999999999997,23.95,1.3000000000000007,1.0,1.1500000000000004
2022-11-26,Argentina,Mexico,FWC,Lusail,Qatar,True,2022,11,26,1,1773.88,1644.89,Buenos Aires,Mexico City,"Buenos Aires, Argentina","Mexico City, Mexico","Lusail, Qatar",-34.6095579,-58.3887904,19.3207722,-99.1514678,25.4228888,51.5197163,13321.005504679486,14115.401598820785,6.864,7.564,12,14,2,7,1,5,2,0,0.8571,0.6667,0.3333,1.0,7.118,6.927,10,10,6,7,0,1,0,2,0.625,0.5882,0.5,0.3333,2,10,28.2,19.9,0.0,25.1,24.1,7.3,0.0,11.5,30.7,18.5,0.0,13.7,2.5,1.3999999999999986,1.9499999999999993,6.599999999999998,11.2,8.899999999999999
2022-11-26,France,Denmark,FWC,Doha,Qatar,True,2022,11,26,1,1759.78,1666.57,Paris,Copenhagen,"Paris, France","Copenhagen, Denmark","Doha, Qatar",48.8534951,2.3483915,55.6867243,12.5700724,25.3108807,51.5081812,4969.26254710001,4609.292105462313,7.618,6.882,21,16,4,11,4,0,1,2,0.84,0.5926,0.8,0.0,7.055,7.445,7,11,13,16,0,2,0,0,0.35,0.4074,0.5,1.0,3,21,9.1,3.2,0.0,17.7,8.1,6.3,1.0,19.4,30.9,18.8,0.0,14.1,21.799999999999997,15.600000000000001,18.7,22.799999999999997,12.5,17.65
2022-11-26,Tunisia,Australia,FWC,Al Wakrah,Qatar,True,2022,11,26,2,1507.54,1488.72,Tunis,Canberra,"Tunis, Tunisia","Canberra, Australia","Al Wakrah, Qatar",36.8002068,10.1857757,-35.2975906,149.1012676,25.0037453,51.4103338,4110.285384419949,12239.596772150931,7.127,6.191,13,6,7,14,0,1,0,5,0.65,0.3,0.5,0.1667,6.391,6.864,4,10,21,6,1,5,4,4,0.16,0.625,0.2,0.5556,57,28,16.2,12.6,6.4,30.1,22.5,7.6,0.0,22.3,31.2,19.1,0.0,11.6,15.0,6.500000000000002,10.75,8.7,11.500000000000002,10.100000000000001
2022-11-27,Belgium,Morocco,FWC,Doha,Qatar,True,2022,11,27,2,1816.71,1563.5,Brussels,Rabat,"Brussels, Belgium","Rabat, Morocco","Doha, Qatar",50.8467372,4.352493,34.0218454,-6.8408929,25.3108807,51.5081812,4889.549620378723,5645.864099843416,7.218,6.645,8,5,19,6,1,1,0,2,0.2963,0.4545,1.0,0.3333,7.045,7.1,8,7,5,4,0,2,0,0,0.6154,0.6364,0.5,1.0,8,6,8.3,6.1,6.0,24.5,21.9,12.8,0.0,18.4,32.1,18.8,0.0,21.0,23.8,12.700000000000001,18.25,10.200000000000003,6.0,8.100000000000001
2022-11-27,Croatia,Canada,FWC,Al Rayyan,Qatar,True,2022,11,27,1,1645.64,1475.0,Zagreb,Ottawa,"Zagreb, Croatia","Ottawa, Canada","Al Rayyan, Qatar",45.8130967,15.9772795,45.4208777,-75.6901106,25.0819602,51.158416,3883.065939588819,10513.216762708334,7.073,6.927,5,3,8,12,0,1,0,0,0.3846,0.2,0.5,1.0,6.8,6.836,19,15,8,4,0,2,1,1,0.7037,0.7895,0.0,0.6667,13,30,9.4,1.5,0.0,9.9,7.3,2.0,4.6,14.0,30.8,17.2,0.0,21.4,21.4,15.7,18.549999999999997,23.5,15.2,19.35
2022-11-28,South Korea,Ghana,FWC,Al Rayyan,Qatar,True,2022,11,28,2,1530.3,1393.0,Seoul,Accra,"Seoul, South Korea","Accra, Ghana","Al Rayyan, Qatar",37.5666791,126.9782914,5.5571096,-0.2012376,25.0819602,51.158416,7145.170096443657,5876.358638136468,6.918,7.218,5,13,8,3,0,1,0,0,0.3846,0.8125,0.5,1.0,6.6,7.055,7,6,9,4,2,2,3,0,0.4375,0.6,0.4,1.0,32,65,14.6,4.4,26.6,17.2,30.8,24.1,0.7,21.7,29.1,20.4,0.0,28.6,14.500000000000002,15.999999999999998,15.25,1.6999999999999993,3.700000000000003,2.700000000000001
2022-11-28,Cameroon,Serbia,FWC,Al Wakrah,Qatar,True,2022,11,28,0,1471.44,1563.62,Yaoundé,Belgrade,"Yaoundé, Cameroon","Belgrade, Serbia","Al Wakrah, Qatar",3.8689867,11.5213344,44.8153318,20.4456588,25.0037453,51.4103338,4865.241786688515,3544.493757871631,6.936,6.609,8,5,6,8,0,0,1,1,0.5714,0.3846,0.0,0.0,6.8,7.3,3,7,19,8,0,2,2,0,0.1364,0.4667,0.0,1.0,43,40,23.6,18.9,21.5,11.8,6.7,1.4,0.0,17.1,30.8,20.2,0.0,28.9,7.199999999999999,1.3000000000000007,4.25,24.1,18.8,21.450000000000003
2022-11-28,Brazil,Switzerland,FWC,Doha,Qatar,True,2022,11,28,1,1841.3,1635.92,Brasília,Bern,"Brasília, Brazil","Bern, Switzerland","Doha, Qatar",-15.7939869,-47.8828,46.9484742,7.4521749,25.3108807,51.5081812,11672.059257986884,4547.283704911427,7.345,7.218,19,14,3,6,2,5,0,1,0.8636,0.7,1.0,0.8333,7.145,6.609,6,4,8,6,1,0,0,2,0.4286,0.4,1.0,0.0,5,14,25.6,17.7,7.2,14.3,7.6,0.5,0.5,13.0,31.7,21.5,0.0,29.1,6.099999999999998,3.8000000000000007,4.949999999999999,24.1,21.0,22.55
2022-11-28,Portugal,Uruguay,FWC,Lusail,Qatar,True,2022,11,28,1,1676.56,1638.71,Lisbon,Montevideo,"Lisbon, Portugal","Montevideo, Uruguay","Lusail, Qatar",38.7077507,-9.1365919,-34.9058916,-56.1913095,25.4228888,51.5197163,5796.888991769278,13131.909527802749,7.118,7.236,9,9,7,1,3,4,2,0,0.5625,0.9,0.6,1.0,7.1,7.109,8,4,5,10,0,2,0,0,0.6154,0.2857,0.5,1.0,7,20,16.8,10.8,0.0,18.8,29.3,19.6,0.0,24.5,31.2,21.4,0.0,29.2,14.399999999999999,10.599999999999998,12.499999999999998,1.8999999999999986,1.7999999999999972,1.8499999999999979
2022-11-29,Wales,England,FWC,Al Rayyan,Qatar,True,2022,11,29,2,1569.82,1728.47,Cardiff,London,"Cardiff, Wales","London, England","Al Rayyan, Qatar",51.4816546,-3.1791934,51.5074456,-0.1277653,25.0819602,51.158416,5410.846573193036,5205.544777771602,6.982,6.955,9,4,16,4,0,1,2,1,0.36,0.5,0.0,0.5,7.127,7.427,7,10,10,5,0,6,0,2,0.4118,0.6667,0.5,0.75,38,4,5.9,0.9,0.0,9.8,7.3,4.4,0.0,9.7,29.7,19.0,0.0,15.9,23.799999999999997,18.1,20.95,22.4,14.6,18.5
2022-11-29,Qatar,Netherlands,FWC,Al Khor,Qatar,False,2022,11,29,2,1439.89,1694.51,Doha,Amsterdam,"Doha, Qatar","Amsterdam, Netherlands","Al Khor, Qatar",25.3108807,51.5081812,52.3730796,4.8924534,25.7567822,51.3269839,52.809998202766636,4857.800873087078,6.573,6.418,8,4,12,5,1,0,3,2,0.4,0.4444,0.25,0.0,6.991,7.145,2,8,14,11,1,2,1,0,0.125,0.4211,0.5,1.0,59,9,29.1,20.3,0.0,16.7,10.6,5.1,0.0,10.3,31.2,20.2,0.0,15.8,2.099999999999998,0.10000000000000142,1.0999999999999996,20.6,15.1,17.85
2022-11-29,Ecuador,Senegal,FWC,Al Rayyan,Qatar,True,2022,11,29,2,1464.39,1584.38,Quito,Dakar,"Quito, Ecuador","Dakar, Senegal","Al Rayyan, Qatar",-0.2201641,-78.5123274,14.693425,-17.447938,25.0819602,51.158416,13947.917401662267,7196.15376145024,6.691,7.182,14,5,2,4,1,2,1,0,0.875,0.5556,0.5,1.0,7.082,6.909,12,11,8,8,3,0,1,2,0.6,0.5789,0.75,0.0,25,18,17.7,7.0,24.4,8.9,30.4,23.2,0.0,19.6,29.7,19.0,0.0,15.9,12.0,12.0,12.0,0.6999999999999993,4.199999999999999,2.4499999999999993
2022-11-30,Tunisia,France,FWC,Al Rayyan,Qatar,True,2022,11,30,1,1507.54,1759.78,Tunis,Paris,"Tunis, Tunisia","Paris, France","Al Rayyan, Qatar",36.8002068,10.1857757,48.8534951,2.3483915,25.0819602,51.158416,4083.8421954528535,4962.42406770832,6.8,7.127,10,13,9,7,0,0,1,0,0.5263,0.65,0.0,0.5,7.345,7.618,21,21,9,4,2,4,1,1,0.7,0.84,0.6667,0.8,57,3,16.0,9.7,3.3,28.2,7.5,5.4,0.0,16.1,29.5,18.0,0.0,10.8,13.5,8.3,10.9,22.0,12.6,17.3
2022-11-30,Saudi Arabia,Mexico,FWC,Lusail,Qatar,True,2022,11,30,2,1437.78,1644.89,Riyadh,Mexico City,"Riyadh, Saudi Arabia","Mexico City, Mexico","Lusail, Qatar",24.638916,46.7160104,19.3207722,-99.1514678,25.4228888,51.5197163,491.7374250248139,14115.401598820785,6.918,6.836,14,2,8,12,0,2,2,1,0.6364,0.1429,0.0,0.6667,6.464,7.118,4,10,3,6,0,0,2,0,0.5714,0.625,0.0,0.5,58,10,27.9,14.5,0.0,19.5,24.2,10.3,0.0,19.9,29.1,18.5,0.0,16.9,1.2000000000000028,4.0,2.6000000000000014,4.900000000000002,8.2,6.550000000000001
2022-11-30,Poland,Argentina,FWC,Doha,Qatar,True,2022,11,30,2,1548.59,1773.88,Warsaw,Buenos Aires,"Warsaw, Poland","Buenos Aires, Argentina","Doha, Qatar",52.2319581,21.0067249,-34.6095579,-58.3887904,25.3108807,51.5081812,3937.57306473178,13314.33077887577,7.118,6.982,8,6,14,10,2,0,0,0,0.3636,0.375,1.0,0.5,7.055,6.864,3,12,4,2,2,1,0,2,0.4286,0.8571,1.0,0.3333,36,2,1.5,-1.1,0.1,14.5,28.2,22.3,14.3,21.1,29.5,19.1,0.0,17.2,28.0,20.200000000000003,24.1,1.3000000000000007,3.1999999999999993,2.25
2022-11-30,Australia,Denmark,FWC,Al Wakrah,Qatar,True,2022,11,30,1,1488.72,1666.57,Canberra,Copenhagen,"Canberra, Australia","Copenhagen, Denmark","Al Wakrah, Qatar",-35.2975906,149.1012676,55.6867243,12.5700724,25.0037453,51.4103338,12239.596772150931,4632.924008668038,7.173,6.391,9,4,10,21,1,1,0,4,0.4737,0.16,1.0,0.2,7.018,7.055,9,7,21,13,1,0,2,0,0.3,0.35,0.3333,0.5,28,21,23.0,10.2,0.0,15.0,5.0,4.1,0.6,19.8,29.6,17.8,0.0,12.8,6.600000000000001,7.600000000000001,7.100000000000001,24.6,13.700000000000001,19.150000000000002
2022-12-01,Canada,Morocco,FWC,Doha,Qatar,True,2022,12,1,2,1475.0,1563.5,Ottawa,Rabat,"Ottawa, Canada","Rabat, Morocco","Doha, Qatar",45.4208777,-75.6901106,34.0218454,-6.8408929,25.3108807,51.5081812,10511.947709750659,5645.864099843416,6.609,6.8,4,19,11,8,1,0,4,1,0.2667,0.7037,0.2,0.0,7.136,7.045,8,8,9,5,2,0,0,0,0.4706,0.6154,1.0,0.5,30,6,0.5,-1.7,0.3,29.7,17.1,13.2,18.1,22.0,29.6,18.5,0.0,14.7,29.1,20.2,24.65,12.5,5.300000000000001,8.9
2022-12-01,Croatia,Belgium,FWC,Al Rayyan,Qatar,True,2022,12,1,0,1645.64,1816.71,Zagreb,Brussels,"Zagreb, Croatia","Brussels, Belgium","Al Rayyan, Qatar",45.8130967,15.9772795,50.8467372,4.352493,25.0819602,51.158416,3883.065939588819,4885.151655325853,7.273,7.073,11,5,4,8,4,0,1,0,0.7333,0.3846,0.8,0.5,6.627,7.218,9,8,8,19,0,1,2,0,0.5294,0.2963,0.0,1.0,13,8,3.8,2.4,2.7,13.1,6.1,3.7,0.1,15.6,29.5,17.3,0.0,12.0,25.7,14.9,20.3,23.4,13.600000000000001,18.5
2022-12-02,Cameroon,Brazil,FWC,Lusail,Qatar,True,2022,12,2,1,1471.44,1841.3,Yaoundé,Brasília,"Yaoundé, Cameroon","Brasília, Brazil","Lusail, Qatar",3.8689867,11.5213344,-15.7939869,-47.8828,25.4228888,51.5197163,4893.216179617938,11675.501356980203,6.773,6.936,9,8,14,6,3,0,3,1,0.3913,0.5714,0.5,0.0,7.173,7.345,9,19,5,3,1,2,0,0,0.6429,0.8636,1.0,1.0,43,5,28.7,20.0,0.2,12.7,24.9,18.1,16.7,12.4,30.6,19.2,0.0,20.3,1.9000000000000021,0.8000000000000007,1.3500000000000014,5.700000000000003,1.0999999999999979,3.4000000000000004
2022-12-02,South Korea,Portugal,FWC,Al Rayyan,Qatar,True,2022,12,2,1,1530.3,1676.56,Seoul,Lisbon,"Seoul, South Korea","Lisbon, Portugal","Al Rayyan, Qatar",37.5666791,126.9782914,38.7077507,-9.1365919,25.0819602,51.158416,7145.170096443657,5784.909433489879,6.864,6.918,17,5,7,8,2,0,3,0,0.7083,0.3846,0.4,0.5,7.173,7.118,14,9,8,7,2,3,0,2,0.6364,0.5625,1.0,0.6,32,7,-0.5,-8.2,0.0,13.0,13.7,8.1,0.0,14.6,29.6,17.9,0.0,20.4,30.1,26.099999999999998,28.1,15.900000000000002,9.799999999999999,12.850000000000001
2022-12-02,Serbia,Switzerland,FWC,Doha,Qatar,True,2022,12,2,2,1563.62,1635.92,Belgrade,Bern,"Belgrade, Serbia","Bern, Switzerland","Doha, Qatar",44.8153318,20.4456588,46.9484742,7.4521749,25.3108807,51.5081812,3526.7264618923095,4547.283704911427,7.1,6.8,14,3,9,19,3,0,3,2,0.6087,0.1364,0.5,0.0,6.764,7.145,5,6,9,8,0,1,1,0,0.3571,0.4286,0.0,1.0,40,14,6.3,1.3,0.4,17.1,4.2,0.4,0.3,11.0,30.6,19.3,0.0,21.1,24.3,18.0,21.15,26.400000000000002,18.900000000000002,22.650000000000002
2022-12-02,Ghana,Uruguay,FWC,Al Wakrah,Qatar,True,2022,12,2,2,1393.0,1638.71,Accra,Montevideo,"Accra, Ghana","Montevideo, Uruguay","Al Wakrah, Qatar",5.5571096,-0.2012376,-34.9058916,-56.1913095,25.0037453,51.4103338,5899.219524895413,13100.44861524507,7.145,6.6,7,7,17,9,3,2,2,3,0.2917,0.4375,0.6,0.4,6.7,7.1,8,8,14,5,0,0,2,0,0.3636,0.6154,0.0,0.5,65,20,31.0,24.8,2.2,17.2,22.1,17.6,0.7,28.1,31.1,17.5,0.0,18.5,0.10000000000000142,7.300000000000001,3.700000000000001,9.0,0.10000000000000142,4.550000000000001
2022-12-03,Argentina,Australia,FWC,Al Rayyan,Qatar,True,2022,12,3,1,1773.88,1488.72,Buenos Aires,Canberra,"Buenos Aires, Argentina","Canberra, Australia","Al Rayyan, Qatar",-34.6095579,-58.3887904,-35.2975906,149.1012676,25.0819602,51.158416,13271.412175755573,12265.876714096874,7.5,7.055,21,3,3,4,2,2,0,0,0.875,0.4286,1.0,1.0,7.173,7.173,7,9,9,10,1,1,0,0,0.4375,0.4737,1.0,1.0,2,28,24.8,18.6,0.0,15.4,23.2,10.5,0.1,14.7,27.9,19.7,0.0,20.9,3.099999999999998,1.0999999999999979,2.099999999999998,4.699999999999999,9.2,6.949999999999999
2022-12-04,France,Poland,FWC,Doha,Qatar,True,2022,12,4,1,1759.78,1548.59,Paris,Warsaw,"Paris, France","Warsaw, Poland","Doha, Qatar",48.8534951,2.3483915,52.2319581,21.0067249,25.3108807,51.5081812,4969.26254710001,3937.57306473178,6.945,7.345,4,21,5,9,0,2,1,1,0.4444,0.7,0.0,0.6667,6.8,7.118,3,8,21,14,0,2,2,0,0.125,0.3636,0.0,1.0,3,36,4.4,0.1,1.4,14.7,3.2,-1.2,0.0,18.7,29.0,19.3,0.0,17.3,24.6,19.2,21.9,25.8,20.5,23.15
2022-12-04,England,Senegal,FWC,Al Khor,Qatar,True,2022,12,4,1,1728.47,1584.38,London,Dakar,"London, England","Dakar, Senegal","Al Khor, Qatar",51.5074456,-0.1277653,14.693425,-17.447938,25.7567822,51.3269839,5161.102956511343,7206.53188801282,7.336,7.127,18,7,4,10,3,0,0,0,0.8182,0.4118,1.0,0.5,7.036,7.082,14,12,6,8,2,3,1,1,0.7,0.6,0.6667,0.75,4,18,6.0,4.1,1.6,21.1,26.1,22.0,0.0,19.4,29.4,19.2,0.0,17.4,23.4,15.1,19.25,3.299999999999997,2.8000000000000007,3.049999999999999
2022-12-05,Japan,Croatia,FWC,Al Wakrah,Qatar,True,2022,12,5,0,1559.54,1645.64,Tokyo,Zagreb,"Tokyo, Japan","Zagreb, Croatia","Al Wakrah, Qatar",35.6768601,139.7638947,45.8130967,15.9772795,25.0037453,51.4103338,8281.213532801372,3907.0725018990333,6.791,6.664,4,11,8,4,2,0,1,1,0.3333,0.7333,0.6667,0.0,7.191,7.273,11,11,11,4,0,4,0,1,0.5,0.7333,0.5,0.8,17,13,8.1,5.6,13.8,21.6,5.3,1.4,0.1,6.5,29.0,16.5,0.0,15.5,20.9,10.9,15.899999999999999,23.7,15.1,19.4
2022-12-05,Brazil,South Korea,FWC,Doha,Qatar,True,2022,12,5,1,1841.3,1530.3,Brasília,Seoul,"Brasília, Brazil","Seoul, South Korea","Doha, Qatar",-15.7939869,-47.8828,37.5666791,126.9782914,25.3108807,51.5081812,11672.059257986884,7101.87237749599,6.973,7.173,15,9,6,5,0,1,1,0,0.7143,0.6429,0.0,1.0,7.064,6.864,12,17,11,7,2,2,1,3,0.5217,0.7083,0.6667,0.4,5,32,26.1,18.2,3.6,14.3,-0.2,-7.2,0.0,12.6,28.0,18.2,0.0,17.1,1.8999999999999986,0.0,0.9499999999999993,28.2,25.4,26.799999999999997
2022-12-06,Morocco,Spain,FWC,Al Rayyan,Qatar,True,2022,12,6,0,1563.5,1715.22,Rabat,Madrid,"Rabat, Morocco","Madrid, Spain","Al Rayyan, Qatar",34.0218454,-6.8408929,40.416782,-3.703507,25.0819602,51.158416,5624.36484502411,5315.17043825273,6.936,7.136,6,8,4,9,2,2,1,0,0.6,0.4706,0.6667,1.0,6.982,6.918,8,6,4,8,1,1,2,1,0.6667,0.4286,0.3333,0.5,6,1,18.4,14.4,1.2,24.6,12.2,8.0,3.1,9.6,30.2,19.3,0.0,18.0,11.8,4.9,8.350000000000001,18.0,11.3,14.65
2022-12-06,Portugal,Switzerland,FWC,Lusail,Qatar,True,2022,12,6,1,1676.56,1635.92,Lisbon,Bern,"Lisbon, Portugal","Bern, Switzerland","Lusail, Qatar",38.7077507,-9.1365919,46.9484742,7.4521749,25.4228888,51.5197163,5796.888991769278,4539.555343393298,6.991,7.173,11,14,12,8,1,2,2,0,0.4783,0.6364,0.3333,1.0,6.845,6.764,13,5,9,9,3,0,2,1,0.5909,0.3571,0.6,0.0,7,14,16.0,9.7,0.8,8.9,2.4,-3.6,0.0,7.6,29.8,21.0,0.0,21.2,13.8,11.3,12.55,27.400000000000002,24.6,26.0
2022-12-09,Netherlands,Argentina,FWC,Lusail,Qatar,True,2022,12,9,0,1694.51,1773.88,Amsterdam,Buenos Aires,"Amsterdam, Netherlands","Buenos Aires, Argentina","Lusail, Qatar",52.3730796,4.8924534,-34.6095579,-58.3887904,25.4228888,51.5197163,4898.706574229218,13321.005504679486,7.391,7.373,9,12,13,5,3,2,1,0,0.4091,0.7059,0.75,1.0,7.027,7.5,8,21,2,3,2,2,1,0,0.8,0.875,0.6667,1.0,9,2,1.3,-2.2,0.0,9.7,35.9,24.8,5.4,39.1,24.8,19.8,0.0,26.5,23.5,22.0,22.75,11.099999999999998,5.0,8.049999999999999
2022-12-09,Croatia,Brazil,FWC,Al Rayyan,Qatar,True,2022,12,9,0,1645.64,1841.3,Zagreb,Brasília,"Zagreb, Croatia","Brasília, Brazil","Al Rayyan, Qatar",45.8130967,15.9772795,-15.7939869,-47.8828,25.0819602,51.158416,3883.065939588819,11632.73089988313,7.255,7.191,11,11,11,11,4,0,2,0,0.5,0.5,0.6667,0.5,7.382,6.973,15,15,7,6,4,0,1,1,0.6818,0.7143,0.8,0.0,13,5,6.6,2.3,5.2,11.3,25.3,18.2,16.0,13.8,24.5,18.9,0.0,25.5,17.9,16.599999999999998,17.25,0.8000000000000007,0.6999999999999993,0.75
2022-12-10,Morocco,Portugal,FWC,Doha,Qatar,True,2022,12,10,1,1563.5,1676.56,Rabat,Lisbon,"Rabat, Morocco","Lisbon, Portugal","Doha, Qatar",34.0218454,-6.8408929,38.7077507,-9.1365919,25.3108807,51.5081812,5645.864099843416,5802.21826729517,7.064,6.936,3,6,7,4,3,2,0,1,0.3,0.6,1.0,0.6667,7.564,6.991,13,11,8,12,6,1,1,2,0.619,0.4783,0.8571,0.3333,6,7,19.1,16.1,5.0,31.7,16.0,10.3,3.5,13.5,23.3,17.2,0.0,31.4,4.199999999999999,1.0999999999999979,2.6499999999999986,7.300000000000001,6.899999999999999,7.1
2022-12-10,England,France,FWC,Al Khor,Qatar,True,2022,12,10,2,1728.47,1759.78,London,Paris,"London, England","Paris, France","Al Khor, Qatar",51.5074456,-0.1277653,48.8534951,2.3483915,25.7567822,51.3269839,5161.102956511343,4921.424962351145,7.509,7.336,7,18,4,4,3,3,0,0,0.6364,0.8182,1.0,1.0,7.427,6.945,16,4,12,5,3,0,1,1,0.5714,0.4444,0.75,0.0,4,3,2.9,-3.9,0.0,11.5,2.9,-1.0,0.0,11.5,22.4,17.5,0.5,32.9,19.5,21.4,20.45,19.5,18.5,19.0
2022-12-13,Argentina,Croatia,FWC,Lusail,Qatar,True,2022,12,13,1,1773.88,1645.64,Buenos Aires,Zagreb,"Buenos Aires, Argentina","Zagreb, Croatia","Lusail, Qatar",-34.6095579,-58.3887904,45.8130967,15.9772795,25.4228888,51.5197163,13321.005504679486,3881.779323021706,7.145,7.027,11,8,1,2,6,2,5,1,0.9167,0.8,0.5455,0.6667,7.373,7.255,6,11,18,11,5,4,3,2,0.25,0.5,0.625,0.6667,2,13,26.0,15.9,0.0,17.7,1.3,-5.4,0.0,8.1,24.1,14.0,0.0,15.3,1.8999999999999986,1.9000000000000004,1.8999999999999995,22.8,19.4,21.1
