,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,year,month,day
13356,1982-07-10,Poland,France,3.0,2.0,FWC,Alicante,Spain,True,1982,7,10
13358,1982-07-11,Italy,Germany,3.0,1.0,FWC,Madrid,Spain,True,1982,7,11
13784,1983-08-10,Ecuador,Argentina,2.0,2.0,COPA,Quito,Ecuador,False,1983,8,10
13790,1983-08-14,Bolivia,Colombia,0.0,1.0,COPA,La Paz,Bolivia,False,1983,8,14
13798,1983-08-17,Ecuador,Brazil,0.0,1.0,COPA,Quito,Ecuador,False,1983,8,17
13800,1983-08-17,Peru,Colombia,1.0,0.0,COPA,Lima,Peru,False,1983,8,17
13806,1983-08-21,Bolivia,Peru,1.0,1.0,COPA,La Paz,Bolivia,False,1983,8,21
13812,1983-08-24,Argentina,Brazil,1.0,0.0,COPA,Buenos Aires,Argentina,False,1983,8,24
13822,1983-08-28,Colombia,Peru,2.0,2.0,COPA,Bogotá,Colombia,False,1983,8,28
13829,1983-08-31,Colombia,Bolivia,2.0,2.0,COPA,Bogotá,Colombia,False,1983,8,31
13831,1983-09-01,Brazil,Ecuador,5.0,0.0,COPA,Goiânia,Brazil,False,1983,9,1
13832,1983-09-01,Uruguay,Chile,2.0,1.0,COPA,Montevideo,Uruguay,False,1983,9,1
13834,1983-09-04,Peru,Bolivia,2.0,1.0,COPA,Lima,Peru,False,1983,9,4
13835,1983-09-04,Uruguay,Venezuela,3.0,0.0,COPA,Montevideo,Uruguay,False,1983,9,4
13836,1983-09-07,Argentina,Ecuador,2.0,2.0,COPA,Buenos Aires,Argentina,False,1983,9,7
13844,1983-09-08,Chile,Venezuela,5.0,0.0,COPA,Santiago,Chile,False,1983,9,8
13846,1983-09-11,Chile,Uruguay,2.0,0.0,COPA,Santiago,Chile,False,1983,9,11
13850,1983-09-14,Brazil,Argentina,0.0,0.0,COPA,Rio de Janeiro,Brazil,False,1983,9,14
13858,1983-09-18,Venezuela,Uruguay,1.0,2.0,COPA,Caracas,Venezuela,False,1983,9,18
13869,1983-09-21,Venezuela,Chile,0.0,0.0,COPA,Caracas,Venezuela,False,1983,9,21
13897,1983-10-13,Paraguay,Brazil,1.0,1.0,COPA,Asunción,Paraguay,False,1983,10,13
13898,1983-10-13,Peru,Uruguay,0.0,1.0,COPA,Lima,Peru,False,1983,10,13
13900,1983-10-20,Brazil,Paraguay,0.0,0.0,COPA,Uberlândia,Brazil,False,1983,10,20
13901,1983-10-20,Uruguay,Peru,1.0,1.0,COPA,Montevideo,Uruguay,False,1983,10,20
13910,1983-10-27,Uruguay,Brazil,2.0,0.0,COPA,Montevideo,Uruguay,False,1983,10,27
13913,1983-11-04,Brazil,Uruguay,1.0,1.0,COPA,Salvador,Brazil,False,1983,11,4
14051,1984-03-04,Cameroon,Egypt,0.0,1.0,AFCON,Abidjan,Ivory Coast,True,1984,3,4
14052,1984-03-04,Ivory Coast,Togo,3.0,0.0,AFCON,Abidjan,Ivory Coast,False,1984,3,4
14053,1984-03-05,Algeria,Malawi,3.0,0.0,AFCON,Bouaké,Ivory Coast,True,1984,3,5
14054,1984-03-05,Ghana,Nigeria,1.0,2.0,AFCON,Bouaké,Ivory Coast,True,1984,3,5
14056,1984-03-07,Cameroon,Togo,4.0,1.0,AFCON,Abidjan,Ivory Coast,True,1984,3,7
14057,1984-03-07,Ivory Coast,Egypt,1.0,2.0,AFCON,Abidjan,Ivory Coast,False,1984,3,7
14059,1984-03-08,Algeria,Ghana,2.0,0.0,AFCON,Bouaké,Ivory Coast,True,1984,3,8
14060,1984-03-08,Malawi,Nigeria,2.0,2.0,AFCON,Bouaké,Ivory Coast,True,1984,3,8
14063,1984-03-10,Egypt,Togo,0.0,0.0,AFCON,Abidjan,Ivory Coast,True,1984,3,10
14064,1984-03-10,Ivory Coast,Cameroon,0.0,2.0,AFCON,Abidjan,Ivory Coast,False,1984,3,10
14067,1984-03-11,Algeria,Nigeria,0.0,0.0,AFCON,Bouaké,Ivory Coast,True,1984,3,11
14068,1984-03-11,Ghana,Malawi,1.0,0.0,AFCON,Bouaké,Ivory Coast,True,1984,3,11
14074,1984-03-14,Algeria,Cameroon,0.0,0.0,AFCON,Bouaké,Ivory Coast,True,1984,3,14
14075,1984-03-14,Egypt,Nigeria,2.0,2.0,AFCON,Abidjan,Ivory Coast,True,1984,3,14
14080,1984-03-17,Algeria,Egypt,3.0,1.0,AFCON,Abidjan,Ivory Coast,True,1984,3,17
14083,1984-03-18,Cameroon,Nigeria,3.0,1.0,AFCON,Abidjan,Ivory Coast,True,1984,3,18
14163,1984-06-12,France,Denmark,1.0,0.0,EURO,Paris,France,False,1984,6,12
14164,1984-06-13,Belgium,Yugoslavia,2.0,0.0,EURO,Lens,France,True,1984,6,13
14166,1984-06-14,Germany,Portugal,0.0,0.0,EURO,Strasbourg,France,True,1984,6,14
14167,1984-06-14,Romania,Spain,1.0,1.0,EURO,Saint-Étienne,France,True,1984,6,14
14170,1984-06-16,Denmark,Yugoslavia,5.0,0.0,EURO,Lyon,France,True,1984,6,16
14171,1984-06-16,France,Belgium,5.0,0.0,EURO,Nantes,France,False,1984,6,16
14174,1984-06-17,Germany,Romania,2.0,1.0,EURO,Lens,France,True,1984,6,17
14176,1984-06-17,Portugal,Spain,1.0,1.0,EURO,Marseille,France,True,1984,6,17
14179,1984-06-19,Denmark,Belgium,3.0,2.0,EURO,Strasbourg,France,True,1984,6,19
14180,1984-06-19,France,Yugoslavia,3.0,2.0,EURO,Saint-Étienne,France,False,1984,6,19
14181,1984-06-20,Germany,Spain,0.0,1.0,EURO,Paris,France,True,1984,6,20
14183,1984-06-20,Portugal,Romania,1.0,0.0,EURO,Nantes,France,True,1984,6,20
14187,1984-06-23,France,Portugal,3.0,2.0,EURO,Marseille,France,False,1984,6,23
14189,1984-06-24,Denmark,Spain,1.0,1.0,EURO,Lyon,France,True,1984,6,24
14192,1984-06-27,France,Spain,2.0,0.0,EURO,Paris,France,False,1984,6,27
14448,1984-12-01,Iran,United Arab Emirates,3.0,0.0,AFC,Kallang,Singapore,True,1984,12,1
14449,1984-12-01,Qatar,Syria,1.0,1.0,AFC,Kallang,Singapore,True,1984,12,1
14454,1984-12-02,Saudi Arabia,South Korea,1.0,1.0,AFC,Kallang,Singapore,True,1984,12,2
14456,1984-12-02,Singapore,India,2.0,0.0,AFC,Kallang,Singapore,False,1984,12,2
14460,1984-12-03,China,Iran,0.0,2.0,AFC,Kallang,Singapore,True,1984,12,3
14461,1984-12-03,Kuwait,Qatar,1.0,0.0,AFC,Kallang,Singapore,True,1984,12,3
14465,1984-12-04,Syria,Saudi Arabia,0.0,1.0,AFC,Kallang,Singapore,True,1984,12,4
14467,1984-12-04,United Arab Emirates,India,2.0,0.0,AFC,Kallang,Singapore,True,1984,12,4
14470,1984-12-05,South Korea,Kuwait,0.0,0.0,AFC,Kallang,Singapore,True,1984,12,5
14472,1984-12-05,Singapore,China,0.0,2.0,AFC,Kallang,Singapore,False,1984,12,5
14476,1984-12-07,Iran,India,0.0,0.0,AFC,Kallang,Singapore,True,1984,12,7
14477,1984-12-07,Syria,South Korea,1.0,0.0,AFC,Kallang,Singapore,True,1984,12,7
14482,1984-12-08,Qatar,Saudi Arabia,1.0,1.0,AFC,Kallang,Singapore,True,1984,12,8
14483,1984-12-08,Singapore,United Arab Emirates,0.0,1.0,AFC,Kallang,Singapore,False,1984,12,8
14487,1984-12-09,India,China,0.0,3.0,AFC,Kallang,Singapore,True,1984,12,9
14489,1984-12-09,Kuwait,Syria,3.0,1.0,AFC,Kallang,Singapore,True,1984,12,9
14492,1984-12-10,South Korea,Qatar,0.0,1.0,AFC,Kallang,Singapore,True,1984,12,10
14493,1984-12-10,Singapore,Iran,1.0,1.0,AFC,Kallang,Singapore,False,1984,12,10
14494,1984-12-11,China,United Arab Emirates,5.0,0.0,AFC,Kallang,Singapore,True,1984,12,11
14495,1984-12-11,Saudi Arabia,Kuwait,1.0,0.0,AFC,Kallang,Singapore,True,1984,12,11
14501,1984-12-13,Saudi Arabia,Iran,1.0,1.0,AFC,Kallang,Singapore,True,1984,12,13
14504,1984-12-14,Kuwait,China,0.0,1.0,AFC,Kallang,Singapore,True,1984,12,14
14509,1984-12-16,Iran,Kuwait,1.0,1.0,AFC,Kallang,Singapore,True,1984,12,16
14511,1984-12-16,Saudi Arabia,China,2.0,0.0,AFC,Kallang,Singapore,True,1984,12,16
14608,1985-02-24,El Salvador,Suriname,3.0,0.0,CONCACAF,San Salvador,El Salvador,False,1985,2,24
14616,1985-02-27,El Salvador,Suriname,3.0,0.0,CONCACAF,San Salvador,El Salvador,False,1985,2,27
14630,1985-03-03,Honduras,Suriname,1.0,1.0,CONCACAF,Tegucigalpa,Honduras,False,1985,3,3
14634,1985-03-06,Honduras,Suriname,2.0,1.0,CONCACAF,Tegucigalpa,Honduras,False,1985,3,6
14639,1985-03-10,El Salvador,Honduras,1.0,2.0,CONCACAF,San Salvador,El Salvador,False,1985,3,10
14647,1985-03-14,Honduras,El Salvador,0.0,0.0,CONCACAF,Tegucigalpa,Honduras,False,1985,3,14
14733,1985-04-13,Canada,Haiti,2.0,0.0,CONCACAF,Victoria,Canada,False,1985,4,13
14754,1985-04-20,Canada,Guatemala,2.0,1.0,CONCACAF,Victoria,Canada,False,1985,4,20
14764,1985-04-24,Costa Rica,Trinidad and Tobago,3.0,0.0,CONCACAF,San José,Costa Rica,False,1985,4,24
14767,1985-04-26,Haiti,Guatemala,0.0,1.0,CONCACAF,Port-au-Prince,Haiti,False,1985,4,26
14773,1985-04-28,Costa Rica,Trinidad and Tobago,1.0,1.0,CONCACAF,San José,Costa Rica,False,1985,4,28
14801,1985-05-05,Guatemala,Canada,1.0,1.0,CONCACAF,Guatemala City,Guatemala,False,1985,5,5
14807,1985-05-08,Haiti,Canada,0.0,2.0,CONCACAF,Port-au-Prince,Haiti,False,1985,5,8
14814,1985-05-15,Guatemala,Haiti,4.0,0.0,CONCACAF,Guatemala City,Guatemala,False,1985,5,15
14815,1985-05-15,United States,Trinidad and Tobago,2.0,1.0,CONCACAF,St. Louis,United States,False,1985,5,15
14821,1985-05-19,United States,Trinidad and Tobago,1.0,0.0,CONCACAF,Torrance,United States,False,1985,5,19
14829,1985-05-26,Costa Rica,United States,1.0,1.0,CONCACAF,Alajuela,Costa Rica,False,1985,5,26
14835,1985-05-31,United States,Costa Rica,0.0,1.0,CONCACAF,Torrance,United States,False,1985,5,31
14928,1985-08-11,Costa Rica,Honduras,2.0,2.0,CONCACAF,San José,Costa Rica,False,1985,8,11
14934,1985-08-17,Canada,Costa Rica,1.0,1.0,CONCACAF,Toronto,Canada,False,1985,8,17
14941,1985-08-25,Honduras,Canada,0.0,1.0,CONCACAF,Tegucigalpa,Honduras,False,1985,8,25
14955,1985-09-01,Costa Rica,Canada,0.0,0.0,CONCACAF,San José,Costa Rica,False,1985,9,1
14963,1985-09-08,Honduras,Costa Rica,3.0,1.0,CONCACAF,Tegucigalpa,Honduras,False,1985,9,8
14973,1985-09-14,Canada,Honduras,2.0,1.0,CONCACAF,St. John's,Canada,False,1985,9,14
15208,1986-03-07,Egypt,Senegal,0.0,1.0,AFCON,Cairo,Egypt,False,1986,3,7
15209,1986-03-07,Ivory Coast,Mozambique,3.0,0.0,AFCON,Cairo,Egypt,True,1986,3,7
15210,1986-03-08,Algeria,Morocco,0.0,0.0,AFCON,Alexandria,Egypt,True,1986,3,8
15212,1986-03-08,Cameroon,Zambia,3.0,2.0,AFCON,Alexandria,Egypt,True,1986,3,8
15213,1986-03-10,Egypt,Ivory Coast,2.0,0.0,AFCON,Cairo,Egypt,False,1986,3,10
15214,1986-03-10,Mozambique,Senegal,0.0,2.0,AFCON,Cairo,Egypt,True,1986,3,10
15215,1986-03-11,Algeria,Zambia,0.0,0.0,AFCON,Alexandria,Egypt,True,1986,3,11
15217,1986-03-11,Cameroon,Morocco,1.0,1.0,AFCON,Alexandria,Egypt,True,1986,3,11
15222,1986-03-13,Egypt,Mozambique,2.0,0.0,AFCON,Cairo,Egypt,False,1986,3,13
15223,1986-03-13,Ivory Coast,Senegal,1.0,0.0,AFCON,Cairo,Egypt,True,1986,3,13
15224,1986-03-14,Algeria,Cameroon,2.0,3.0,AFCON,Alexandria,Egypt,True,1986,3,14
15227,1986-03-14,Morocco,Zambia,1.0,0.0,AFCON,Alexandria,Egypt,True,1986,3,14
15230,1986-03-17,Cameroon,Ivory Coast,1.0,0.0,AFCON,Alexandria,Egypt,True,1986,3,17
15231,1986-03-17,Egypt,Morocco,1.0,0.0,AFCON,Cairo,Egypt,False,1986,3,17
15234,1986-03-20,Ivory Coast,Morocco,3.0,2.0,AFCON,Cairo,Egypt,True,1986,3,20
15235,1986-03-21,Egypt,Cameroon,0.0,0.0,AFCON,Cairo,Egypt,False,1986,3,21
15318,1986-05-31,Bulgaria,Italy,1.0,1.0,FWC,Mexico City,Mexico,True,1986,5,31
15320,1986-06-01,Canada,France,0.0,1.0,FWC,León,Mexico,True,1986,6,1
15321,1986-06-01,Spain,Brazil,0.0,1.0,FWC,Guadalajara,Mexico,True,1986,6,1
15322,1986-06-02,Argentina,South Korea,3.0,1.0,FWC,Mexico City,Mexico,True,1986,6,2
15323,1986-06-02,Morocco,Poland,0.0,0.0,FWC,Monterrey,Mexico,True,1986,6,2
15324,1986-06-02,Russia,Hungary,6.0,0.0,FWC,Irapuato,Mexico,True,1986,6,2
15325,1986-06-03,Algeria,Northern Ireland,1.0,1.0,FWC,Guadalajara,Mexico,True,1986,6,3
15327,1986-06-03,Mexico,Belgium,2.0,1.0,FWC,Mexico City,Mexico,False,1986,6,3
15328,1986-06-03,Portugal,England,1.0,0.0,FWC,Monterrey,Mexico,True,1986,6,3
15330,1986-06-04,Paraguay,Iraq,1.0,0.0,FWC,Toluca,Mexico,True,1986,6,4
15332,1986-06-04,Scotland,Denmark,0.0,1.0,FWC,Nezahualcóyotl,Mexico,True,1986,6,4
15333,1986-06-04,Uruguay,Germany,1.0,1.0,FWC,Querétaro,Mexico,True,1986,6,4
15334,1986-06-05,France,Russia,1.0,1.0,FWC,León,Mexico,True,1986,6,5
15335,1986-06-05,Italy,Argentina,1.0,1.0,FWC,Puebla,Mexico,True,1986,6,5
15336,1986-06-05,South Korea,Bulgaria,1.0,1.0,FWC,Mexico City,Mexico,True,1986,6,5
15337,1986-06-06,Brazil,Algeria,1.0,0.0,FWC,Guadalajara,Mexico,True,1986,6,6
15338,1986-06-06,England,Morocco,0.0,0.0,FWC,Monterrey,Mexico,True,1986,6,6
15339,1986-06-06,Hungary,Canada,2.0,0.0,FWC,Irapuato,Mexico,True,1986,6,6
15341,1986-06-07,Mexico,Paraguay,1.0,1.0,FWC,Mexico City,Mexico,False,1986,6,7
15343,1986-06-07,Northern Ireland,Spain,1.0,2.0,FWC,Guadalajara,Mexico,True,1986,6,7
15344,1986-06-07,Poland,Portugal,1.0,0.0,FWC,Monterrey,Mexico,True,1986,6,7
15345,1986-06-08,Denmark,Uruguay,6.0,1.0,FWC,Nezahualcóyotl,Mexico,True,1986,6,8
15346,1986-06-08,Germany,Scotland,2.0,1.0,FWC,Querétaro,Mexico,True,1986,6,8
15347,1986-06-08,Iraq,Belgium,1.0,2.0,FWC,Toluca,Mexico,True,1986,6,8
15348,1986-06-09,Hungary,France,0.0,3.0,FWC,León,Mexico,True,1986,6,9
15349,1986-06-09,Russia,Canada,2.0,0.0,FWC,Irapuato,Mexico,True,1986,6,9
15350,1986-06-10,Argentina,Bulgaria,2.0,0.0,FWC,Mexico City,Mexico,True,1986,6,10
15351,1986-06-10,South Korea,Italy,2.0,3.0,FWC,Puebla,Mexico,True,1986,6,10
15352,1986-06-11,England,Poland,3.0,0.0,FWC,Monterrey,Mexico,True,1986,6,11
15354,1986-06-11,Mexico,Iraq,1.0,0.0,FWC,Mexico City,Mexico,False,1986,6,11
15355,1986-06-11,Paraguay,Belgium,2.0,2.0,FWC,Toluca,Mexico,True,1986,6,11
15356,1986-06-11,Portugal,Morocco,1.0,3.0,FWC,Guadalajara,Mexico,True,1986,6,11
15357,1986-06-12,Algeria,Spain,0.0,3.0,FWC,Monterrey,Mexico,True,1986,6,12
15358,1986-06-12,Northern Ireland,Brazil,0.0,3.0,FWC,Guadalajara,Mexico,True,1986,6,12
15359,1986-06-13,Denmark,Germany,2.0,0.0,FWC,Querétaro,Mexico,True,1986,6,13
15361,1986-06-13,Scotland,Uruguay,0.0,0.0,FWC,Nezahualcóyotl,Mexico,True,1986,6,13
15362,1986-06-15,Mexico,Bulgaria,2.0,0.0,FWC,Mexico City,Mexico,False,1986,6,15
15363,1986-06-15,Russia,Belgium,3.0,4.0,FWC,León,Mexico,True,1986,6,15
15364,1986-06-16,Argentina,Uruguay,1.0,0.0,FWC,Puebla,Mexico,True,1986,6,16
15365,1986-06-16,Brazil,Poland,4.0,0.0,FWC,Guadalajara,Mexico,True,1986,6,16
15366,1986-06-17,Italy,France,0.0,2.0,FWC,Mexico City,Mexico,True,1986,6,17
15367,1986-06-17,Morocco,Germany,0.0,1.0,FWC,Monterrey,Mexico,True,1986,6,17
15368,1986-06-18,Denmark,Spain,1.0,5.0,FWC,Querétaro,Mexico,True,1986,6,18
15369,1986-06-18,England,Paraguay,3.0,0.0,FWC,Mexico City,Mexico,True,1986,6,18
15370,1986-06-21,Brazil,France,1.0,1.0,FWC,Guadalajara,Mexico,True,1986,6,21
15372,1986-06-21,Mexico,Germany,0.0,0.0,FWC,Monterrey,Mexico,False,1986,6,21
15373,1986-06-22,Argentina,England,2.0,1.0,FWC,Mexico City,Mexico,True,1986,6,22
15375,1986-06-22,Spain,Belgium,1.0,1.0,FWC,Puebla,Mexico,True,1986,6,22
15376,1986-06-25,Argentina,Belgium,2.0,0.0,FWC,Mexico City,Mexico,True,1986,6,25
15377,1986-06-25,France,Germany,0.0,2.0,FWC,Guadalajara,Mexico,True,1986,6,25
15378,1986-06-28,France,Belgium,4.0,2.0,FWC,Puebla,Mexico,True,1986,6,28
15379,1986-06-29,Argentina,Germany,3.0,2.0,FWC,Mexico City,Mexico,True,1986,6,29
15738,1987-06-27,Argentina,Peru,1.0,1.0,COPA,Buenos Aires,Argentina,False,1987,6,27
15739,1987-06-28,Brazil,Venezuela,5.0,0.0,COPA,Córdoba,Argentina,True,1987,6,28
15740,1987-06-28,Paraguay,Bolivia,0.0,0.0,COPA,Rosario,Argentina,True,1987,6,28
15742,1987-06-30,Venezuela,Chile,1.0,3.0,COPA,Córdoba,Argentina,True,1987,6,30
15743,1987-07-01,Bolivia,Colombia,0.0,2.0,COPA,Rosario,Argentina,True,1987,7,1
15744,1987-07-02,Argentina,Ecuador,3.0,0.0,COPA,Buenos Aires,Argentina,False,1987,7,2
15745,1987-07-03,Chile,Brazil,4.0,0.0,COPA,Córdoba,Argentina,True,1987,7,3
15748,1987-07-04,Peru,Ecuador,1.0,1.0,COPA,Buenos Aires,Argentina,True,1987,7,4
15750,1987-07-05,Colombia,Paraguay,3.0,0.0,COPA,Rosario,Argentina,True,1987,7,5
15754,1987-07-08,Chile,Colombia,2.0,1.0,COPA,Córdoba,Argentina,True,1987,7,8
15756,1987-07-09,Argentina,Uruguay,0.0,1.0,COPA,Buenos Aires,Argentina,False,1987,7,9
15757,1987-07-11,Argentina,Colombia,1.0,2.0,COPA,Buenos Aires,Argentina,False,1987,7,11
15759,1987-07-12,Chile,Uruguay,0.0,1.0,COPA,Buenos Aires,Argentina,True,1987,7,12
16035,1988-03-13,Algeria,Ivory Coast,1.0,1.0,AFCON,Casablanca,Morocco,True,1988,3,13
16037,1988-03-13,Morocco,DR Congo,1.0,1.0,AFCON,Casablanca,Morocco,False,1988,3,13
16040,1988-03-14,Cameroon,Egypt,1.0,0.0,AFCON,Rabat,Morocco,True,1988,3,14
16041,1988-03-14,Kenya,Nigeria,0.0,3.0,AFCON,Rabat,Morocco,True,1988,3,14
16046,1988-03-16,Ivory Coast,DR Congo,1.0,1.0,AFCON,Casablanca,Morocco,True,1988,3,16
16047,1988-03-16,Morocco,Algeria,1.0,0.0,AFCON,Casablanca,Morocco,False,1988,3,16
16049,1988-03-17,Cameroon,Nigeria,1.0,1.0,AFCON,Rabat,Morocco,True,1988,3,17
16050,1988-03-17,Egypt,Kenya,3.0,0.0,AFCON,Rabat,Morocco,True,1988,3,17
16055,1988-03-19,Algeria,DR Congo,1.0,0.0,AFCON,Casablanca,Morocco,True,1988,3,19
16056,1988-03-19,Morocco,Ivory Coast,0.0,0.0,AFCON,Casablanca,Morocco,False,1988,3,19
16058,1988-03-20,Cameroon,Kenya,0.0,0.0,AFCON,Rabat,Morocco,True,1988,3,20
16059,1988-03-20,Egypt,Nigeria,0.0,0.0,AFCON,Rabat,Morocco,True,1988,3,20
16061,1988-03-23,Algeria,Nigeria,1.0,1.0,AFCON,Rabat,Morocco,True,1988,3,23
16067,1988-03-23,Morocco,Cameroon,0.0,1.0,AFCON,Casablanca,Morocco,False,1988,3,23
16071,1988-03-26,Morocco,Algeria,1.0,1.0,AFCON,Casablanca,Morocco,False,1988,3,26
16074,1988-03-27,Cameroon,Nigeria,1.0,0.0,AFCON,Casablanca,Morocco,True,1988,3,27
16182,1988-06-10,Germany,Italy,1.0,1.0,EURO,Düsseldorf,Germany,False,1988,6,10
16185,1988-06-11,Denmark,Spain,2.0,3.0,EURO,Hanover,Germany,True,1988,6,11
16186,1988-06-12,England,Republic of Ireland,0.0,1.0,EURO,Stuttgart,Germany,True,1988,6,12
16187,1988-06-12,Netherlands,Russia,0.0,1.0,EURO,Cologne,Germany,True,1988,6,12
16189,1988-06-14,Germany,Denmark,2.0,0.0,EURO,Gelsenkirchen,Germany,False,1988,6,14
16190,1988-06-14,Italy,Spain,1.0,0.0,EURO,Frankfurt,Germany,True,1988,6,14
16193,1988-06-15,England,Netherlands,1.0,3.0,EURO,Düsseldorf,Germany,True,1988,6,15
16195,1988-06-15,Republic of Ireland,Russia,1.0,1.0,EURO,Hanover,Germany,True,1988,6,15
16198,1988-06-17,Germany,Spain,2.0,0.0,EURO,Munich,Germany,False,1988,6,17
16201,1988-06-17,Italy,Denmark,2.0,0.0,EURO,Cologne,Germany,True,1988,6,17
16202,1988-06-18,England,Russia,1.0,3.0,EURO,Frankfurt,Germany,True,1988,6,18
16203,1988-06-18,Republic of Ireland,Netherlands,0.0,1.0,EURO,Gelsenkirchen,Germany,True,1988,6,18
16208,1988-06-21,Germany,Netherlands,1.0,2.0,EURO,Hamburg,Germany,False,1988,6,21
16212,1988-06-22,Russia,Italy,2.0,0.0,EURO,Stuttgart,Germany,True,1988,6,22
16214,1988-06-25,Russia,Netherlands,0.0,2.0,EURO,Munich,Germany,True,1988,6,25
16444,1988-12-02,Qatar,Iran,0.0,2.0,AFC,Doha,Qatar,False,1988,12,2
16445,1988-12-02,Syria,Saudi Arabia,0.0,2.0,AFC,Doha,Qatar,True,1988,12,2
